id,value1
118,0.3624182862946964
119,0.8571415747303729
120,0.8933104986081027
121,0.13801959821727028
122,0.8922676044347381
123,0.33157719170831856
124,0.8654973474665061
125,0.8044716436662058
126,0.4853742794777659
127,0.4426469210930831
128,0.751510847617904
129,0.07406553792102033
130,0.6531295788524641
131,0.6939112644079146
132,0.6979111418133835
133,0.7092879421290682
134,0.1816705104810613
135,0.5725939201429613
136,0.2573545757602187
137,0.6367303310842142
138,0.7073338587170428
139,0.09469243548092132
140,0.544225775426143
141,0.8973054842116515
142,0.38913112506845926
143,0.3140538427032066
144,0.7582073120674676
145,0.345382264019959
146,0.29746356474988156
147,0.05369259645755575
148,0.8957979202109229
149,0.4384542710549353
150,0.7926572010989927
151,0.701433904903038
152,0.6513903759435982
153,0.5804423729801244
154,0.4877397070527253
155,0.08366552598801169
156,0.493829388400016
157,0.4185724105515565
158,0.6282421802029018
159,0.14997779242564024
160,0.16491883291847842
161,0.07126715729216315
162,0.7345665528886132
163,0.8286411858511775
164,0.9816744725813532
165,0.844404631994996
166,0.3523186237437358
167,0.9677039436939854
168,0.7374789367554793
169,0.9223001013784816
170,0.7137490892652169
171,0.9661396433950056
172,0.41160821088701627
173,0.9659560090800977
174,0.8082321852941344
175,0.7362547788536838
176,0.32525949574678115
177,0.3000146651665254
178,0.2088199343038165
179,0.09632862094607664
180,0.4446732076569292
181,0.3462577146452752
182,0.5207973969363611
183,0.7278518046629676
184,0.44272552846967983
185,0.3611470176605668
186,0.8147120413044118
187,0.33353252607738426
188,0.05685876071874907
189,0.1288308222460287
190,0.2717286372918454
191,0.03877932681982321
192,0.9590746645751929
193,0.9841034310828171
194,0.11003447959867885
195,0.5933894865785247
196,0.08987700590959669
197,0.33091144709941467
198,0.31373277798041743
199,0.580380728395293
200,0.4783480883796287
201,0.5035056973134036
202,0.030897589519365276
203,0.5096573313257866
204,0.23399827330122536
205,0.9022355619835349
206,0.9103866313952088
207,0.5242870192501426
208,0.09066507820975511
209,0.4678398242456392
210,0.06663350365553444
211,0.8809462914634691
212,0.7184406231971748
213,0.4268472687376411
214,0.5844579510989184
215,0.42251052849141935
216,0.7762664717136999
217,0.28083914616110217
218,0.25775928508358503
219,0.7485109950602328
220,0.7136768751368375
221,0.7131312506977804
222,0.05659594542278157
223,0.9704481352125937
224,0.14343668917968744
225,0.912070967449752
226,0.042517670199586965
227,0.818149554286255
228,0.48570638351244066
229,0.1616971005494653
230,0.8175983606828892
231,0.056030062215089105
232,0.6031168472303343
233,0.933650728867754
234,0.2522535820075389
235,0.4042370947870304
236,0.5726009966319136
237,0.0627715893699331
238,0.9217423567635566
239,0.5955907428957226
240,0.5008158990688251
241,0.5164113191594939
242,0.2955177314727071
243,0.14143937046994381
244,0.4491181852588122
245,0.3883795521181296
246,0.9903953131388947
247,0.977854874369858
248,0.8329254396383917
249,0.9207435052809128
250,0.3686976300298541
251,0.468672467447639
252,0.5657381359422349
253,0.26675487289418853
254,0.034429829861260974
255,0.11472298770620093
256,0.007285989033316453
257,0.19806764696348522
258,0.3695189527003572
259,0.3286591681969101
260,0.7386219493290479
261,0.369727259576241
262,0.9530226312492891
263,0.007190473292014388
264,0.3996484044369052
265,0.4228463235856651
266,0.5827113894116862
267,0.7651055133262522
268,0.7346210835613416
269,0.19687375941185747
270,0.06799472222148184
271,0.5513224087594646
272,0.32574983492235565
273,0.17071247112683186
274,0.1334901939906965
275,0.5417302173729707
276,0.5105287879324344
277,0.7401528750517341
278,0.9721901732213548
279,0.2531186942756476
280,0.7537546330363477
281,0.7467527316145103
282,0.155016740944662
283,0.2888280745712629
284,0.6573605388981868
285,0.422099288263566
286,0.47018690840404875
287,0.08246704769854685
288,0.9924063326251834
289,0.24933582690790934
290,0.9947098393549176
291,0.22891827556759825
292,0.9386778634501194
293,0.22261959181628033
294,0.4806070435334111
295,0.35132562184009053
296,0.29765615730143147
297,0.3280075390296695
298,0.5407944034474075
299,0.4918948772478412
300,0.7402607245805111
301,0.7331551499737087
302,0.8591531924248683
303,0.4521112053741295
304,0.42257020348775853
305,0.2689860287176937
306,0.7682443612855651
307,0.9577729545705073
308,0.8123012256176376
309,0.7628417071681675
310,0.31037799259456644
311,0.6485386213234636
312,0.5185539533940474
313,0.5859487705525331
314,0.981402562174371
315,0.6094983659748354
316,0.9348943282580542
317,0.6212987520364991
318,0.44182788496415104
319,0.12834290286092565
320,0.48089890578441086
321,0.16538396964752966
322,0.7940304391178289
323,0.3773838124093516
324,0.6114373624163316
325,0.3664422596735576
326,0.9638324489235499
327,0.1791539457643726
328,0.7857595318838724
329,0.89493385794557
330,0.05941583414270535
331,0.024677859036122518
332,0.39269088162945165
333,0.8138038439558322
334,0.8331467318023038
335,0.6732583675479523
336,0.6018762128277273
337,0.9143346979879877
338,0.6131193175698463
339,0.40814855905879865
340,0.7198043110671702
341,0.1448326038275548
342,0.6704170033793349
343,0.6123369097270708
344,0.4129238666413011
345,0.4410279301394008
346,0.42596669420443767
347,0.02295947470726145
348,0.3674297710987183
349,0.9805024624529933
350,0.5678413673862358
351,0.5685729669044799
352,0.8192498153066962
353,0.33690327067238446
354,0.1435637690611119
355,0.24886265896684112
356,0.1531174567310667
357,0.2504192512967509
358,0.1611316963604119
359,0.6963141400777755
360,0.8337524377496617
361,0.34315216343099797
362,0.03631962885056017
363,0.7087146811892693
364,0.44095870820021266
365,0.07788605311461927
366,0.11399414749230086
367,0.2514888308248311
368,0.2543109715128984
369,0.519469171889379
370,0.17917517702583674
371,0.9885093698143336
372,0.2926014452954705
373,0.3933252530060397
374,0.5811968233299957
375,0.405868754221714
376,0.8593692219618505
377,0.27246953536882035
378,0.8452693969113081
379,0.26245011483858094
380,0.054663404804944804
381,0.5992909834841171
382,0.030049121020896852
383,0.03790418838900378
384,0.7237509978013181
385,0.975228195410591
386,0.6621850084424682
387,0.33758408236138515
388,0.8855626505697297
389,0.11237680729977129
390,0.6898138279976382
391,0.5453871991570559
392,0.3200614466063324
393,0.4512360576614981
394,0.1676823186623243
395,0.18399137499910068
396,0.3819293091619792
397,0.77264563600778
398,0.7457905378496329
399,0.5942528803366561
400,0.3742563925858521
401,0.6610282928443895
402,0.5928717724013184
403,0.8589348539544284
404,0.17760443771937573
405,0.7946927165792201
406,0.41512906605593036
407,0.40172825850310523
408,0.11337057357227387
409,0.1513566177263671
410,0.039880901168231175
411,0.7172880616681394
412,0.8110982121437981
413,0.43193510178626726
414,0.7584797675108808
415,0.8069141443715073
416,0.01077800266201101
417,0.8609551732527082
418,0.6394558671751478
419,0.9953753634927953
420,0.2410817328723186
421,0.6808952137167641
422,0.6587390047992638
423,0.9466309419155612
424,0.5689624115215288
425,0.6466065917376755
426,0.10986519546562923
427,0.2578175212959992
428,0.14294939469200163
429,0.10347874401807922
430,0.8389598945842816
431,0.17550311102939065
432,0.6009233704583847
433,0.48820629857206543
434,0.7100451400307124
435,0.6136847217114754
436,0.3459743983548408
437,0.8858034224373706
438,0.24495174408079579
439,0.3977065145072265
440,0.06930237305671005
441,0.11448682405546173
442,0.33093726869993934
443,0.29976772046101985
444,0.018421955421168645
445,0.9318970929019071
446,0.10570428540634025
447,0.965215858910449
448,0.6686176263485757
449,0.8829017611086728
450,0.6699127212557127
451,0.03054857937106792
452,0.9576119643594964
453,0.21699436711844466
454,0.2652893227429092
455,0.6916057242941495
456,0.014558295789842024
457,0.45990203609147773
458,0.039426105070657136
459,0.5049071512732304
460,0.22374698133580595
461,0.9806453188394457
462,0.2475340476860901
463,0.7261615300006022
464,0.0027897786459597507
465,0.7396063445554025
466,0.10374702101087185
467,0.17416636298548172
468,0.5241308312398626
469,0.6115079081785495
470,0.9783821658526125
471,0.8412864838446609
472,0.10234526809929545
473,0.760768668085049
474,0.7563156614555328
475,0.258654718437877
476,0.5116978859701719
477,0.584180783263156
478,0.7536221722558979
479,0.28233368461962305
480,0.8930567022135945
481,0.9041968704422164
482,0.6396535418338634
483,0.8107019995172369
484,0.6871867173056002
485,0.17686253543172104
486,0.6707552792068627
487,0.9482091021406693
488,0.08459504311822086
489,0.5187885395236025
490,0.7247168675594629
491,0.9540743348077648
492,0.1308831204573957
493,0.6315743134364677
494,0.6670310909981026
495,0.609736058632714
496,0.7831129754629038
497,0.8854632696484569
498,0.5027164010782923
499,0.5678473451856738
500,0.8887132499842509
501,0.8685208628081011
502,0.30639660524985557
503,0.4521200296304796
504,0.528772333664054
505,0.09844526236389184
506,0.2853668873042263
507,0.2091634397801445
508,0.36897131226785596
509,0.6630954693748069
510,0.13483102667890778
511,0.018230358901539012
512,0.5551005057747517
513,0.8615120881035095
514,0.8510236692459406
515,0.1283127134954275
516,0.9201648328228141
517,0.21595503941268457
518,0.8777307574659526
519,0.22142745762333782
520,0.1683971371884655
521,0.9673950695827926
522,0.7611453093199644
523,0.8789031546103206
524,0.27278837213922347
525,0.40194535600201886
526,0.4875128717173993
527,0.4623683445835951
528,0.46482449489311517
529,0.48227379946999005
530,0.7051237485558011
531,0.5368831071744422
532,0.7005149764758976
533,0.014177617296050049
534,0.0879691011961048
535,0.7925574443419812
536,0.5144596399058474
537,0.17610026479011587
538,0.9374938620848503
539,0.8363599861112532
540,0.5976300756701097
541,0.8907135490051419
542,0.531459736319427
543,0.02412627612689411
544,0.19184418686288662
545,0.9895805144793817
546,0.435594437801022
547,0.21700427728940275
548,0.7968490396617974
549,0.23533523966572867
550,0.701710271398806
551,0.6856639794075026
552,0.26218404396756734
553,0.30418178589677614
554,0.19906848594493598
555,0.09311802817692727
556,0.19760562802540715
557,0.7366982205746385
558,0.7312152378570316
559,0.4779657249932351
560,0.7033845527902961
561,0.21092971428730867
562,0.1367455438578804
563,0.29379305498543795
564,0.6920635090569303
565,0.412002981374919
566,0.1437116295986035
567,0.7756097889123801
568,0.9370977409913495
569,0.593322313439954
570,0.33704791238524534
571,0.28616625900744797
572,0.20241448296687437
573,0.15478142148460405
574,0.05588362856065232
575,0.522570805230667
576,0.6444446322744767
577,0.416900427645687
578,0.2731376993906254
579,0.9506492767394236
580,0.5843106904792821
581,0.7844444499890472
582,0.6053479070620286
583,0.8287121496659908
584,0.25932732065227315
585,0.1418796980430006
586,0.5945704014702649
587,0.9438138870917016
588,0.516415516368965
589,0.14775250154250996
590,0.024373083248362515
591,0.9060473959915804
592,0.427146453996073
593,0.2453045534033701
594,0.34050152981580095
595,0.8320453634076207
596,0.6774673848874259
597,0.7708373766458674
598,0.772874879882083
599,0.5020130419531441
600,0.31807824956147435
601,0.18750528058837468
602,0.9933349249372425
603,0.45059395187580686
604,0.9186910083471049
605,0.9598179126471806
606,0.5475221310371785
607,0.9181420194056548
608,0.47996219797985196
609,0.4709089244630722
610,0.022121409733626862
611,0.6185908927680823
612,0.16587809034179357
613,0.8668410983940685
614,0.6629332187093531
615,0.266454000598065
616,0.4469715703376488
617,0.24897795209434193
618,0.9933626554243153
619,0.15057637774228538
620,0.8657540654430347
621,0.6909230771269711
622,0.29682128775284977
623,0.35402445973198915
624,0.04932400286463223
625,0.787103416807491
626,0.6342738292566136
627,0.49519613180026334
628,0.21094120715125209
629,0.8989218262387779
630,0.5523219824613688
631,0.09252883562021341
632,0.5798701064550277
633,0.9718525499092766
634,0.3559571820297084
635,0.138177836398921
636,0.538921889622199
637,0.870713144062233
638,0.21658150664288311
639,0.126807087738258
640,0.29937161625906694
641,0.3221360045703019
642,0.0026521455448400566
643,0.2646740485399308
644,0.2684438192214099
645,0.7134255954040065
646,0.41650728331903
647,0.839476653602113
648,0.4262694500512316
649,0.6831678297606694
650,0.7582042440117468
651,0.17864370080498904
652,0.2351606164552943
653,0.33766520111889764
654,0.9291252529947418
655,0.8856696174252375
656,0.48947073497999605
657,0.17775572482932345
658,0.45247550079566157
659,0.9674832111179149
660,0.9047882955146691
661,0.4335623310282535
662,0.39043948599620704
663,0.02859664031710407
664,0.7915188430226366
665,0.2118947368660803
666,0.14297497175048135
667,0.4211620482782278
668,0.6564694705654568
669,0.16453235317592096
670,0.15073804894504328
671,0.6676347340066863
672,0.7180400608515972
673,0.5539783860294653
674,0.815526758425608
675,0.10614328771929038
676,0.6817603745185583
677,0.5828837852180981
678,0.10058254630630648
679,0.807262974315
680,0.6327419805141056
681,0.7186201517447272
682,0.2772743698595541
683,0.44126703127523415
684,0.39900017772210183
685,0.9280709549306547
686,0.5130961311558062
687,0.3760059121906437
688,0.6383309505133543
689,0.2633971461892807
690,0.7487255688509891
691,0.34980271068848556
692,0.1955233247782947
693,0.6202892320077935
694,0.33400903572108365
695,0.5067769626201645
696,0.022314917967475423
697,0.7477608050583099
698,0.7080463401503934
699,0.6334621590916141
700,0.9628584980947043
701,0.6030033496613854
702,0.44247914519891984
703,0.9652717388645058
704,0.07102765832422253
705,0.694082936470415
706,0.8563886804014831
707,0.19474395871533323
708,0.3375885183416274
709,0.9554054603091824
710,0.6760055925004764
711,0.9469672619046879
712,0.3147866005316998
713,0.09982787181814645
714,0.1081048093156608
715,0.06613390751419468
716,0.18709450286313756
717,0.8134093730424591
718,0.9664528244575674
719,0.9657460500288831
720,0.7633868943309636
721,0.37333734205627345
722,0.2815645147509195
723,0.9604318057237652
724,0.07831963248472362
725,0.8831694069699499
726,0.10363730965765439
727,0.3463245787862773
728,0.33663238053882627
729,0.789656107796949
730,0.8034018958018895
731,0.8688367476924728
732,0.4551808289192216
733,0.8924144027209379
734,0.8717639025656909
735,0.07386479405354218
736,0.7410705432104019
737,0.22540595805082808
738,0.9388769312501306
739,0.4697958146048832
740,0.11827838555887227
741,0.5004985712546508
742,0.7818379597652806
743,0.9453980230988159
744,0.812113532409942
745,0.4605019105242666
746,0.9986051929831022
747,0.7400203943635388
748,0.2973550554124733
749,0.6869948645188401
750,0.026994793983879495
751,0.4820057599245118
752,0.1157115479874854
753,0.3770961104668479
754,0.6175650512932109
755,0.3579018854870254
756,0.43422954138025505
757,0.08975890299866218
758,0.9773485679950815
759,0.22804880444644837
760,0.42642698523121314
761,0.45730227742278573
762,0.4563422296390005
763,0.17583558543764832
764,0.11966333533143148
765,0.517552866461232
766,0.7072762708706346
767,0.4392031039184985
768,0.7755737101282582
769,0.9947776889996437
770,0.07442550513402713
771,0.6368295289062536
772,0.29700050365340946
773,0.3412661332322844
774,0.6322166438214786
775,0.989343962602948
776,0.14114766145354773
777,0.40632378959256776
778,0.1469554688985799
779,0.884387728000182
780,0.8366930441389104
781,0.03305269460302096
782,0.6529252920440299
783,0.6289787218501818
784,0.7632083931172019
785,0.7861788414996699
786,0.6707174093149829
787,0.8513718389746598
788,0.8938247339547722
789,0.4678985088635168
790,0.4732170196966654
791,0.47086698776212965
792,0.43511444874205385
793,0.5455418756842109
794,0.7868530118770374
795,0.28090324570429726
796,0.6557160497571964
797,0.7254239235114094
798,0.5772828178633133
799,0.5396434139193663
800,0.1216647801681584
801,0.17262483065661005
802,0.5246481467151095
803,0.6538816292893147
804,0.7145360500217246
805,0.16831137246019512
806,0.4085829779383293
807,0.35497003308420394
808,0.5122267116615651
809,0.8107947465547325
810,0.4271555278953503
811,0.16885772606767535
812,0.6076902767071692
813,0.06804602009625971
814,0.6307232931351183
815,0.3704697199360084
816,0.17520606200975208
817,0.5425288635066979
818,0.2538835465315952
819,0.6954622836722053
820,0.6710331511181108
821,0.5641880028522784
822,0.5851677735149056
823,0.8723310515754019
824,0.313344581197599
825,0.2818523656082145
826,0.3474845596350562
827,0.7161786322887999
828,0.5732135532269687
829,0.8311110705034319
830,0.4321943234963289
831,0.09729038265746115
832,0.6834437302712552
833,0.816193058366122
834,0.6752127941377662
835,0.48163081437703603
836,0.9028617384309849
837,0.7864995676623354
838,0.2566104690346601
839,0.6891415757206681
840,0.46995522305529924
841,0.8869182679223767
842,0.7018306688763479
843,0.45546402154636045
844,0.8977703327747834
845,0.9346811150392824
846,0.42492121716024056
847,0.3030351406517867
848,0.24126799928760434
849,0.22255137046341766
850,0.24045573439006374
851,0.8760305209964515
852,0.6827007849673772
853,0.25043374295833976
854,0.14635901183533995
855,0.5129277071049053
856,0.34085449547015534
857,0.2853497100628444
858,0.9223788763941451
859,0.4083268084760574
860,0.0948726319073695
861,0.10330277154842071
862,0.28467048263606987
863,0.9052813841848206
864,0.5100171899782936
865,0.20408099017179782
866,0.6969508328535055
867,0.6687617640316738
868,0.6548092505940685
869,0.1672011653359674
870,0.1892565354361886
871,0.07812286069525942
872,0.709886568323909
873,0.4829646089502826
874,0.4510751048304281
875,0.6280178952283112
876,0.11644994952638033
877,0.8402659561847271
878,0.5798186970193634
879,0.1692389226931409
880,0.031705231802764855
881,0.6920588625511647
882,0.3762824864712153
883,0.9719893571932845
884,0.7978527151879642
885,0.5447540992079296
886,0.19776647336770425
887,0.6754795479816103
888,0.4632874683196109
889,0.5637447764748683
890,0.4332461844297848
891,0.6462239043871554
892,0.09616395496359387
893,0.4457134324942996
894,0.4270444363518676
895,0.5750453107384177
896,0.2949432191363478
897,0.4929472648516007
898,0.46765664077164837
899,0.44422678094025625
900,0.62226753476373
901,0.8758858874705638
902,0.4732916897937547
903,0.2271023571229408
904,0.8723878059494855
905,0.8235693147913841
906,0.48389553468400703
907,0.7080619206773149
908,0.7448935654939137
909,0.22454356514308016
910,0.8639753333504666
911,0.18281410229254313
912,0.9352954353410091
913,0.6594745466286123
914,0.8767366309463094
915,0.9704463433730266
916,0.9378161559368294
917,0.9067334410785995
918,0.2823023258027847
919,0.441976374676432
920,0.17741245282185092
921,0.8001409502214097
922,0.05992750324093865
923,0.6086453724727391
924,0.9380315424228519
925,0.8897223279744875
926,0.2557805567679434
927,0.9315800910754176
928,0.6576761314680536
929,0.5767212008057464
930,0.3311660358960413
931,0.6491448296035384
932,0.06040402637205433
933,0.7353079225557749
934,0.6160463755876308
935,0.9755352213706415
936,0.8246541215205768
937,0.2895130942868963
938,0.27610806683496936
939,0.14996773022255994
940,0.5873485655680035
941,0.9664612256156615
942,0.8314760479353129
943,0.6638195232531898
944,0.9999523894095391
945,0.31318911498714797
946,0.8960103291252293
947,0.30466320327819296
948,0.7855983695502698
949,0.2514482111709275
950,0.1829777050081366
951,0.5951285851005754
952,0.24587377497665797
953,0.08777771613230323
954,0.40820617201957377
955,0.07761175752026839
956,0.15422835578409155
957,0.2871102235894397
958,0.935519767240223
959,0.8902227823585859
960,0.34232124343590986
961,0.7199238667483988
962,0.4388125017276244
963,0.3701970552735597
964,0.6705764951786145
965,0.8132165912802318
966,0.602098724402273
967,0.1024356151211504
968,0.08980693577324195
969,0.5739070632700876
970,0.08456068682818518
971,0.09930266467253501
972,0.7693340890703484
973,0.5223137157374627
974,0.40801062593349624
975,0.3689910919376327
976,0.033031636956488586
977,0.21667530432471493
978,0.04972008962147023
979,0.6966300590845216
980,0.2942131392209527
981,0.8378226966016844
982,0.1704260218841247
983,0.3458457231390084
984,0.21234702154186091
985,0.667237503552656
986,0.2313456439935334
987,0.7977041056414502
988,0.5505241190831145
989,0.15687893268979658
990,0.10905025938827428
991,0.59835093515511
992,0.4511003457864088
993,0.3994440821088985
994,0.6246655319742335
995,0.2834622395110674
996,0.015358975462492874
997,0.037419889418288665
998,0.7221917768604251
999,0.04689950373118623
